Date,Politician,Last Name,Chamber,Symbol,Name,Trans Total<sup>*</sup>,Trans,Notes
26/07/2021,Thomas,Carper,US Senator,DGRS,Wisdomtree US ,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
26/07/2021,Thomas,Carper,US Senator,NXTG,Nasdaq Smartph,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
26/07/2021,Thomas,Carper,US Senator,GLD,Gold SPDR,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
26/07/2021,Shelley,Capito,US Senator,RYDBF,Royal Dutch Sh,8000,Sell,"By Spouse. As ADR/ADS but shown as Ord equivalent. Traded $1,001 to $15,000 "
26/07/2021,Shelley,Capito,US Senator,C,Citigroup Inc,8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
26/07/2021,Shelley,Capito,US Senator,INTC,Intel Corp,8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
26/07/2021,Shelley,Capito,US Senator,IBM,International ,8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
26/07/2021,Shelley,Capito,US Senator,MSFT,Microsoft Corp,8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
26/07/2021,Thomas,Carper,US Senator,CFA,Victory US 500,8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
26/07/2021,Thomas,Carper,US Senator,IJS,S&P Smallcap 6,8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
26/07/2021,Thomas,Carper,US Senator,FDN,DJ Internet In,8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
26/07/2021,Thomas,Carper,US Senator,IVV,S&P 500 Ishare,8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
27/07/2021,John,Hickenlooper,US Senator,SNAP,Snap Inc,32500,Sell,"By Spouse. Traded $15,001 To $50,000 "
28/07/2021,Thomas,Tuberville,US Senator,NVDA,Nvidia Corp,32500,Sell,"Sale Of Put Options With Strike Price $180 And Expiry 16-June-2022. Traded $15,001 To $50,000. "
30/07/2021,John,Hickenlooper,US Senator,PINS,Pinterest Inc,32500,Buy,"By Spouse. Traded $15,001 To $50,000 "
04/08/2021,Thomas,Carper,US Senator,ARE,Alexandria Rea,8000,Sell,"By Spouse. Traded $1,001 To $15,000 ."
06/08/2021,Stephanie,Bice,US Senator,WFC,Wells Fargo & ,8000,Sell,"Traded $1,001 to $15,000 "
10/08/2021,Thomas,Tuberville,US Senator,INTC,Intel Corp,8000,Sell,"Sale Of Put Options With Strike Price $52.50 And Expiry 6/17/2022. Traded $1,001 To $15,000 "
11/08/2021,Thomas,Carper,US Senator,WW,Weight Watcher,8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
12/08/2021,Thomas,Tuberville,US Senator,SSBK,Southern State,75000,Buy,"Traded $50,001 to $100,000 "
17/08/2021,Shelley,Capito,US Senator,MSFT,Microsoft Corp,8000,Sell,"Traded $1,001 to $15,000 "
17/08/2021,Shelley,Capito,US Senator,AAPL,Apple Inc,8000,Sell,"Traded $1,001 to $15,000 ."
18/08/2021,Thomas,Tuberville,US Senator,SSYS,Stratasys Ltd,8000,Buy,"Traded $1,001 to $15,000 "
25/08/2021,Shelley,Capito,US Senator,AAPL,Apple Inc,8000,Buy,"Traded $1,001 to $15,000 ."
27/08/2021,John,Boozman,US Senator,OMC,Omnicom Group ,8000,Buy,"Traded $1,001 to $15,000 "
27/08/2021,Thomas,Tuberville,US Senator,CALX,Calix Inc,8000,Buy,"Purchase Of Put Options With Strike Price $40.00 And Expiry 10/15/2021. Traded $1,001 To $15,000 "
27/08/2021,John,Boozman,US Senator,VZ,Verizon Commun,8000,Sell,"Traded $1,001 to $15,000 "
30/08/2021,Sheldon,Whitehouse,US Senator,MCHP,Microchip Tech,32500,Sell,"Traded $15,001 to $50,000 "
30/08/2021,Sheldon,Whitehouse,US Senator,T,AT&T Inc,32500,Sell,"Traded $15,001 to $50,000 "
30/08/2021,Sheldon,Whitehouse,US Senator,BABAF,Alibaba Group ,8000,Sell,"By Spouse. As ADR/ADS but shown as Ord equivalent. Traded $1,001 to $15,000 ."
30/08/2021,Thomas,Tuberville,US Senator,CALX,Calix Inc,8000,Sell,"Sale Of Put Options With Strike Price $40.00 And Expiry 11/18/2022. Traded $1,001 To $15,000 "
30/08/2021,Thomas,Tuberville,US Senator,ECOM,Channeladvisor,16001,Sell,"Sale Of Put Options With Strike Price $25.00 And Expiry 3/18/2022. Traded $2,002 To $30,000 "
01/09/2021,John,Hickenlooper,US Senator,LBRDK,Liberty Broadb,32500,Exercise,"Unknown Share Option Scheme. By Spouse. Traded $15,001 To $50,000 "
01/09/2021,John,Hickenlooper,US Senator,LBRDK,Liberty Broadb,175000,Sell,"By Spouse. Traded $100,001 To $250,000 "
03/09/2021,Cynthia,Lummis Wiederspahn,US Senator,J,Jacobs Enginee,8000,Buy,"Traded $1,001 to $15,000 ."
03/09/2021,Thomas,Tuberville,US Senator,ECOM,Channeladvisor,8000,Buy,"Purchase Of Put Options With Strike Price $25.00 And Expiry 09/17/2021 .Traded $1,001 To $15,000 As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
13/09/2021,Thomas,Tuberville,US Senator,BABA,Alibaba Group ,65000,Sell,"Traded $30,001 To $100,000 ."
17/09/2021,John,Boozman,US Senator,INDA,India MSCI Ish,8000,Sell,"Traded $1,001 to $15,000 "
20/09/2021,Thomas,Tuberville,US Senator,SSYS,Stratasys Ltd,75000,Buy,"Traded $50,001 to $100,000 "
20/09/2021,Thomas,Tuberville,US Senator,AME,Ametek Inc,8000,Sell,"Traded $1,001 to $15,000 "
27/09/2021,Roy,Blunt,US Senator,NRDY,Nerdy Inc,8000,Buy,"By Spouse.Traded $1,001 to $15,000 "
28/09/2021,Thomas,Carper,US Senator,AAPL,Apple Inc,32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
28/09/2021,Thomas,Carper,US Senator,GOOG,Alphabet Cl C,8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
29/09/2021,Thomas,Tuberville,US Senator,WAL,Western Allian,8000,Buy,"Traded $1,001 to $15,000 ."
29/09/2021,Thomas,Tuberville,US Senator,X,United States ,32500,Sell,"Sale Of Call Options With Strike Price $25.00 And Expiry 06/17/2022 .Traded $15,001 To $50,000 As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
29/09/2021,Thomas,Tuberville,US Senator,ATHM,Autohome Inc A,8000,Sell,"Traded $1,001 to $15,000 "
29/09/2021,Thomas,Tuberville,US Senator,CHE,Chemed Inc,8000,Sell,"Traded $1,001 to $15,000 "
29/09/2021,Thomas,Tuberville,US Senator,CLX,Clorox Company,8000,Sell,"Traded $1,001 to $15,000 "
29/09/2021,Thomas,Tuberville,US Senator,DECK,Deckers Outdoo,8000,Sell,"Traded $1,001 to $15,000 "
29/09/2021,Thomas,Tuberville,US Senator,DGX,Quest Diagnost,8000,Sell,"Traded $1,001 to $15,000 "
29/09/2021,Thomas,Tuberville,US Senator,MMM,3M Company,8000,Sell,"Traded $1,001 to $15,000 "
30/09/2021,Thomas,Tuberville,US Senator,APD,Air Products a,8000,Buy,"Traded $1,001 to $15,000 "
30/09/2021,Thomas,Tuberville,US Senator,ALLE,Allegion Plc,8000,Buy,"Traded $1,001 to $15,000 "
30/09/2021,Thomas,Tuberville,US Senator,BKE,Buckle Inc,8000,Buy,"Traded $1,001 to $15,000 "
30/09/2021,Thomas,Tuberville,US Senator,CTAS,Cintas Corp,8000,Buy,"Traded $1,001 to $15,000 "
30/09/2021,Thomas,Tuberville,US Senator,EXP,Eagle Material,8000,Buy,"Traded $1,001 to $15,000 "
30/09/2021,Thomas,Tuberville,US Senator,EL,Estee Lauder C,8000,Buy,"Traded $1,001 to $15,000 "
30/09/2021,Thomas,Tuberville,US Senator,GNRC,Generac Holdin,8000,Buy,"Traded $1,001 to $15,000 "
30/09/2021,Thomas,Tuberville,US Senator,INTU,Intuit Inc,8000,Buy,"Traded $1,001 to $15,000 "
30/09/2021,Thomas,Tuberville,US Senator,JNJ,Johnson & John,8000,Buy,"Traded $1,001 to $15,000 "
30/09/2021,Thomas,Tuberville,US Senator,KLAC,K L A-Tencor C,8000,Buy,"Traded $1,001 to $15,000 "
30/09/2021,Thomas,Tuberville,US Senator,KEYS,Keysight Techn,8000,Buy,"Traded $1,001 to $15,000 "
30/09/2021,Thomas,Tuberville,US Senator,MPWR,Monolithic Pow,8000,Buy,"Traded $1,001 to $15,000 ."
30/09/2021,Thomas,Tuberville,US Senator,NFLX,Netflix Inc,8000,Buy,"Traded $1,001 to $15,000 "
30/09/2021,Thomas,Tuberville,US Senator,PG,Procter & Gamb,8000,Buy,"Traded $1,001 to $15,000 ."
08/10/2021,Richard,Blumenthal,US Senator,OLO,Olo Inc Cl A,40501,Sell,"By Director And Spouse. Traded $16,002 To $65,000 "
13/10/2021,Shelley,Capito,US Senator,PPG,PPG Industries,8000,Buy,"Traded $1,001 to $15,000 "
14/10/2021,Mark,Warner,US Senator,ROAD,Construction P,75000,Sell,"Traded $50,001 to $100,000 "
15/10/2021,Patrick,Toomey,US Senator,SPG,Simon Property,8000,Buy,"Traded $1,001 to $15,000 "
15/10/2021,Thomas,Tuberville,US Senator,INTC,Intel Corp,32500,Buy,"Traded $15,001 to $50,000 "
15/10/2021,Thomas,Tuberville,US Senator,AA,Alcoa Corp,8000,Sell,"Traded $1,001 to $15,000 ."
18/10/2021,Thomas,Tuberville,US Senator,X,United States ,175000,Buy,"Traded $100,001 to $250,000 "
18/10/2021,Thomas,Tuberville,US Senator,INTC,Intel Corp,75000,Buy,"Traded $50,001 to $100,000 "
18/10/2021,Thomas,Tuberville,US Senator,CALX,Calix Inc,8000,Buy,"Purchase Of Put Options With Strike Price $55 And Expiry 18-November-2022. Traded $1,001 To $15,000 "
18/10/2021,Thomas,Tuberville,US Senator,GD,General Dynami,32500,Sell,"Traded $15,001 to $50,000 "
18/10/2021,Thomas,Tuberville,US Senator,DOW,Dow Inc,8000,Sell,"Traded $1,001 to $15,000 "
18/10/2021,Thomas,Tuberville,US Senator,D,Dominion Energ,32500,Sell,"Traded $15,001 to $50,000 "
18/10/2021,Thomas,Tuberville,US Senator,BDX,Becton Dickins,32500,Sell,"Traded $15,001 to $50,000 "
18/10/2021,Thomas,Tuberville,US Senator,UA,Under Armour I,32500,Sell,"Traded $15,001 to $50,000 "
18/10/2021,Thomas,Tuberville,US Senator,UAA,Under Armour,32500,Sell,"Traded $15,001 to $50,000 "
18/10/2021,Thomas,Tuberville,US Senator,GE,General Electr,32500,Sell,"Traded $15,001 to $50,000 "
18/10/2021,Thomas,Tuberville,US Senator,X,United States ,8000,Sell,"Sale Of Call Options With Strike Price $25 And Expiry 17-June-2022. Traded $1,001 To $15,000 "
18/10/2021,Thomas,Tuberville,US Senator,AA,Alcoa Corp,175000,Sell,"Traded $100,001 to $250,000 ."
18/10/2021,Thomas,Tuberville,US Senator,INTC,Intel Corp,8000,Sell,"Sale Of Call Options With Strike Price $60 And Expiry 17-June-2022. Traded $1,001 To $15,000 "
18/10/2021,Thomas,Tuberville,US Senator,CALX,Calix Inc,16001,Sell,"Sale Of Put Options With Strike Price $55 And Expiry 18-November-2022. Traded $2,002 To $30,000 "
21/10/2021,Thomas,Tuberville,US Senator,X,United States ,8000,Sell,"Sale Of Put Options With Strike Price $22 And Expiry 17-June-2022. Traded $1,001 To $15,000 "
22/10/2021,Thomas,Carper,US Senator,SNOW,Snowflake Inc ,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
26/10/2021,Thomas,Tuberville,US Senator,AON,AON Plc,8000,Sell,"Traded $1,001 to $15,000 "
26/10/2021,Thomas,Tuberville,US Senator,APAM,Artisan Partne,8000,Sell,"Traded $1,001 to $15,000 "
26/10/2021,Thomas,Tuberville,US Senator,RMD,Resmed Inc,8000,Sell,"Traded $1,001 to $15,000 "
26/10/2021,Thomas,Tuberville,US Senator,QCOM,Qualcomm Inc,8000,Sell,"Sale Of Put Options With Strike Price $130 And Expiry 17-June-2022. Traded $1,001 To $15,000 "
27/10/2021,John,Hickenlooper,US Senator,META,Meta Platforms,375000,Sell,"Traded $250,001 to $500,000 ."
28/10/2021,John,Hickenlooper,US Senator,CVX,Chevron Corp,175000,Sell,"Traded $100,001 to $250,000 "
29/10/2021,Richard,Blumenthal,US Senator,HOOD,Robinhood Mark,750000,Sell,"Traded $500,001 to $1,000,000 "
01/11/2021,John,Hickenlooper,US Senator,GOOGL,Alphabet Cl A,375000,Sell,"Traded $250,001 to $500,000 "
01/11/2021,John,Hickenlooper,US Senator,MSFT,Microsoft Corp,375000,Sell,"Traded $250,001 to $500,000 ."
01/11/2021,John,Hickenlooper,US Senator,NVDA,Nvidia Corp,750000,Sell,"Traded $500,001 to $1,000,000 "
01/11/2021,John,Hickenlooper,US Senator,PYPL,Paypal Holding,375000,Sell,"Traded $250,001 to $500,000 "
02/11/2021,Thomas,Tuberville,US Senator,SCCO,Southern Coppe,175000,Buy,"Traded $100,001 to $250,000 "
02/11/2021,Thomas,Tuberville,US Senator,SCCO,Southern Coppe,8000,Buy,"Purchase Of Call Options With Strike Price $55 And Expiry 17-Jun-22. Traded $1,001 To $15,000 "
02/11/2021,Thomas,Tuberville,US Senator,SCCO,Southern Coppe,8000,Sell,"Sale Of Put Options With Strike Price $65 And Expiry 17-Jun-22. Traded $1,001 To $15,000 "
02/11/2021,Thomas,Tuberville,US Senator,SCCO,Southern Coppe,8000,Sell,"Sale Of Call Options With Strike Price $55 And Expiry 17-Jun-22. Traded $1,001 To $15,000 "
04/11/2021,Thomas,Tuberville,US Senator,SSYS,Stratasys Ltd,8000,Sell,"Sale Of Call Options With Strike Price $40 And Expiry 18-Mar-22. Traded $1,001 To $15,000 "
05/11/2021,Thomas,Tuberville,US Senator,F,Ford Motor Com,16001,Buy,"Purchase Of Call Options With Strike Price $17 And Expiry 16-Sep-22. Traded $2,002 To $30,000 "
08/11/2021,Thomas,Tuberville,US Senator,CLF,Cleveland-Clif,175000,Buy,"Traded $100,001 to $250,000 "
08/11/2021,John,Hickenlooper,US Senator,TTD,Trade Desk Inc,32500,Sell,"By Spouse.Traded $15,001 To $50,000 "
08/11/2021,Thomas,Tuberville,US Senator,CLF,Cleveland-Clif,40501,Sell,"Sale Of Call Options With Strike Price $27 And Expiry 20-Jan-2023. Traded $16,002 To $65,000 "
08/11/2021,Thomas,Tuberville,US Senator,CLF,Cleveland-Clif,32500,Sell,"Sale Of Call Options With Strike Price $22 And Expiry 20-Jan-2023. Traded $15,001 To $50,000 "
08/11/2021,William Francis,Hagerty,US Senator,DDOG,Datadog Inc Cl,3000000,Sell,"Traded $1,000,001 to $5,000,000 "
10/11/2021,Richard,Blumenthal,US Senator,HOOD,Robinhood Mark,750000,Sell,"Traded $500,001 to $1,000,000 "
12/11/2021,Thomas,Tuberville,US Senator,ADBE,Adobe Systems ,8000,Buy,"Purchase Of Put Options With Strike Price $400 And Expiry 21-Jan-22. Traded $1,001 To $15,000 "
12/11/2021,John,Hickenlooper,US Senator,LSXMK,Liberty Media ,175000,Exercise,"By Spouse. Traded $100,001 To $250,000 ."
12/11/2021,John,Hickenlooper,US Senator,LSXMK,Liberty Media ,375000,Sell,"By Spouse. Traded $250,001 To $500,000 ."
15/11/2021,Richard,Burr,US Senator,EPD,Enterprise Pro,8000,Buy,"Traded $1,001 to $15,000 "
16/11/2021,Thomas,Carper,US Senator,GLPI,Gaming & Leisu,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
16/11/2021,Thomas,Carper,US Senator,CONE,Cyrusone Inc,8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
17/11/2021,John,Boozman,US Senator,GEM,GS Activebeta ,8000,Buy,"Traded $1,001 to $15,000 ."
17/11/2021,John,Boozman,US Senator,IVE,S&P 500 Value ,8000,Sell,"Traded $1,001 to $15,000 "
17/11/2021,John,Boozman,US Senator,SPLG,SPDR Portfolio,8000,Sell,"Traded $1,001 to $15,000 "
17/11/2021,Thomas,Tuberville,US Senator,PYPL,Paypal Holding,24002,Sell,"Sale Of Call Options With Strike Price $185 And Expiry 20-Jan-23. Traded $3,003 To $45,000 "
22/11/2021,Thomas,Tuberville,US Senator,AAPL,Apple Inc,8000,Buy,"Purchase Of Put Options With Strike Price $102.50 And Expiry 17-Jun-22. Traded $1,001 To $15,000 ."
22/11/2021,Thomas,Tuberville,US Senator,ECOM,Channeladvisor,8000,Buy,"Purchase Of Call Options With Strike Price $25 And Expiry 17-Jun-22. Traded $1,001 To $15,000 "
22/11/2021,Thomas,Tuberville,US Senator,MSFT,Microsoft Corp,8000,Buy,"Purchase Of Put Options With Strike Price $210 And Expiry 18-Mar-22. Traded $1,001 To $15,000 "
22/11/2021,Thomas,Tuberville,US Senator,OXY,Occidental Pet,75000,Sell,"Traded $50,001 to $100,000 "
24/11/2021,Roy,Blunt,US Senator,PM,Philip Morris ,32500,Sell,"By Spouse. Traded $15,001 To $50,000 "
26/11/2021,Thomas,Carper,US Senator,GLPI,Gaming & Leisu,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
26/11/2021,Thomas,Carper,US Senator,LITE,Lumentum Holdi,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
26/11/2021,Thomas,Carper,US Senator,GOLD,Barrick Gold C,8000,Sell,"By Spouse.Traded $1,001 To $15,000 "
26/11/2021,Thomas,Carper,US Senator,CONE,Cyrusone Inc,8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
26/11/2021,Thomas,Carper,US Senator,QS,Quantumscape C,8000,Sell,"By Spouse. Traded $1,001 to $15,000 "
29/11/2021,Gary,Peters,US Senator,CDP,Copt Defense P,8000,Buy,"Traded $1,001 to $15,000 ."
29/11/2021,Gary,Peters,US Senator,CAG,Conagra Brands,8000,Buy,"Traded $1,001 to $15,000 ."
29/11/2021,Thomas,Carper,US Senator,SBIO,Alps Medical B,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
29/11/2021,Thomas,Carper,US Senator,BMY,Bristol-Myers ,8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
29/11/2021,John,Hickenlooper,US Senator,AMZN,Amazon.com Inc,375000,Sell,"Traded $250,001 to $500,000 ."
29/11/2021,John,Hickenlooper,US Senator,AAPL,Apple Inc,375000,Sell,"Traded $250,001 to $500,000 ."
30/11/2021,John,Boozman,US Senator,OMC,Omnicom Group ,8000,Buy,"Traded $1,001 to $15,000 "
30/11/2021,John,Boozman,US Senator,CL,Colgate-Palmol,8000,Sell,"Traded $1,001 to $15,000 "
06/12/2021,Mark,Warner,US Senator,EP,Empire Petrole,175000,Sell,"Traded $100,001 to $250,000 "
07/12/2021,Gary,Peters,US Senator,HBAN,Huntington Bcs,8000,Buy,"Traded $1,001 to $15,000 "
