Date,Politician,"Last Name",Chamber,Symbol,Name,"Trans Total<sup>*</sup>",Trans,Notes
2021-10-07,Rohit,Khanna,"US Congressman",JBHT,"J B Hunt Trans",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",VEEV,"Veeva Systems ",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",COLM,"Columbia Sprts",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",DLTR,"Dollar Tree In",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",HBI,"Hanesbrands In",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",KEYS,"Keysight Techn",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",ANET,"Arista Network",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",BIO,"Bio-Rad Labora",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",MCO,"Moody's Corp",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",SJM,"J.M. Smucker C",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",PVH,"Phillips-Van H",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",DRE,"Duke Realty Co",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",HBAN,"Huntington Bcs",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",FLT,"Fleetcor Techn",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",MKTX,"Marketaxess Ho",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",POST,"Post Holdings ",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",TMUS,"T-Mobile US",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",ROL,"Rollins Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",IQV,"Iqvia Holdings",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",APTV,"Aptiv Plc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",HSIC,"Henry Schein I",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",LVS,"Las Vegas Sand",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",ORI,"Old Republic I",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",LBRDA,"Liberty Broadb",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",KKR,"KKR & Company ",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",MTB,"M&T Bank Corp",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",NNN,"NNN REIT Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",MHK,"Mohawk Industr",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",KEY,Keycorp,8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",ENPH,"Enphase Energy",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",CPB,"Campbell Soup ",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",CLX,"Clorox Company",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",QRVO,"Qorvo Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",AVY,"Avery Dennison",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",TEL,"Te Connectivit",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",MAS,"Masco Corp",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",TWTR,"Twitter Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",DHI,"D.R. Horton",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",RGA,"Reinsurance Gr",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",CERN,"Cerner Corp",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",MS,"Morgan Stanley",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",SWKS,"Skyworks Solut",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",DOC,"Healthpeak Pro",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",WST,"West Pharmaceu",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",ANSS,"Ansys Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",AMT,"American Tower",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",HOLX,"Hologic Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",IDXX,"Idexx Laborato",8000,Sell,"By Spouse And Dependent Child. Traded $3,003 To $45,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",AFL,"Aflac Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",LBRDK,"Liberty Broadb",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",ALGN,"Align Technolo",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",LH,"Laboratory Cor",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",BIIB,"Biogen Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",WELL,"Welltower Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",TRV,"The Travelers ",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",COO,"Cooper Compani",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",FCX,Freeport-Mcmor,8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",SHW,Sherwin-Willia,8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",UHS,"Universal Heal",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",INTU,"Intuit Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",FAST,"Fastenal Compa",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",CNC,"Centene Corp",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",INFO,"IHS Markit Ltd",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",PPG,"PPG Industries",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",MNST,"Monster Bevera",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",DD,"Dupont Denemou",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",OTIS,"Otis Worldwide",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",VRTX,"Vertex Pharmac",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",WAT,"Waters Corp",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",ROK,"Rockwell Autom",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",CMG,"Chipotle Mexic",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",PGR,"Progressive Co",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",ADSK,"Autodesk Inc",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",ATVI,"Activision Bli",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",TGT,"Target Corp",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",EW,"Edwards Lifesc",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",CHTR,"Charter Commun",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",ELV,"Elevance Healt",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",GRMN,"Garmin Ltd",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",CAT,"Caterpillar In",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",ACN,"Accenture Plc",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",BLK,"Blackrock Inc",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",AMGN,"Amgen Inc",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",UPS,"United Parcel ",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",LLY,"Eli Lilly and ",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",COST,"Costco Wholesa",75000,Sell,"By Spouse. Traded $50,001 To $100,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",BMY,"Bristol-Myers ",75000,Sell,"By Spouse. Traded $50,001 To $100,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",T,"AT&T Inc",75000,Sell,"By Spouse. Traded $50,001 To $100,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",META,"Meta Platforms",75000,Sell,"By Spouse. Traded $50,001 To $100,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",DIS,"Walt Disney Co",75000,Sell,"By Spouse. Traded $50,001 To $100,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",PG,"Procter & Gamb",75000,Sell,"By Spouse. Traded $50,001 To $100,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",AAPL,"Apple Inc",175000,Sell,"By Spouse. Traded $100,001 To $250,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",MA,"Mastercard Inc",175000,Sell,"By Spouse. Traded $100,001 To $250,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",HZNP,"Horizon Therap",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",TRU,Transunion,8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",GLPI,"Gaming & Leisu",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",FLEX,"Flextronics In",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",ZS,"Zscaler Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",SNPS,"Synopsys Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",CDNS,"Cadence Design",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",FTNT,"Fortinet Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",DELL,"Dell Technolog",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",SGEN,"Seagen Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",ROKU,"Roku Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",PENN,"Penn Entertain",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",HCA,"Hca Holdings I",8000,Buy,"By Spouse.Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",AMAT,"Applied Materi",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",YNDX,"Yandex N.V.",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",FRCB,"First Republic",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",ETSY,"Etsy Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",OMC,"Omnicom Group ",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",ARES,"Ares Managemen",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",SPOT,"Spotify Techno",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",XYL,"Xylem Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",SQ,"Block Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",ZBRA,"Zebra Technolo",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",NYT,"New York Times",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",NWS,"News Corp Cl B",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",RGEN,"Repligen Cp",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",MOH,"Molina Healthc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",LRCX,"Lam Research C",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",RJF,"Raymond James ",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",WBD,"Discovery Inc ",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",BBWI,"Bath & Body Wo",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",NTRS,"Northern Trust",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",SNAP,"Snap Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",HUBS,"Hubspot Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",VTRS,"Viatris Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",MGM,"MGM Resorts In",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",INCY,"Incyte Corp",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",CG,"The Carlyle Gr",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",DRI,"Darden Restaur",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",PYPL,"Paypal Holding",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",CZR,"Caesars Entert",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",LPLA,"Lpl Financial ",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",GNRC,"Generac Holdin",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",PSTG,"Pure Storage I",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",TFC,"Truist Financi",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",JNJ,"Johnson & John",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",PHM,Pultegroup,8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",AME,"Ametek Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",BEN,"Franklin Resou",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",TROW,"T Rowe Price G",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",VTR,"Ventas Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",MSCI,"MSCI Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",MRNA,"Moderna Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",CRL,"Charles River ",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",LYB,Lyondellbasell,8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",STX,"Seagate Techno",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",WDC,"Western Digita",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",PAYX,"Paychex Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",GM,"General Motors",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",LNC,"Lincoln Nation",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",TSLA,"Tesla Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",KMB,Kimberly-Clark,8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",SPG,"Simon Property",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",URI,"United Rentals",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",WFC,"Wells Fargo & ",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",DOW,"Dow Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",V,"Visa Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",SCHW,"The Charles Sc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",PH,Parker-Hannifi,8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",AMP,"Ameriprise Fin",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",CTLT,"Catalent Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",ZBH,"Zimmer Biomet ",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",ZTS,"Zoetis Inc Cl ",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",ILMN,"Illumina Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",NTAP,"Netapp Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",QCOM,"Qualcomm Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",LYV,"Live Nation En",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",NEM,"Newmont Mining",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",REGN,"Regeneron Phar",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",HUM,"Humana Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",IPG,"Interpublic Gr",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",MTD,Mettler-Toledo,8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",LEN,"Lennar Corp",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",TT,"Trane Technolo",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",SWK,"Stanley Black ",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-10-07,Rohit,Khanna,"US Congressman",EQIX,"Equinix Inc",32500,Buy,"By Spouse. Traded $15,001 To $50,000 ."
