Date,Politician,"Last Name",Chamber,Symbol,Name,"Trans Total<sup>*</sup>",Trans,Notes
2021-11-08,Douglas,Lamborn,"US Congressman",NTAP,"Netapp Inc",48502,Buy,"By Spouse. Traded $17,003 To $80,000 "
2021-11-08,"William Francis",Hagerty,"US Senator",DDOG,"Datadog Inc Cl",3000000,Sell,"Traded $1,000,001 to $5,000,000 "
2021-11-08,Alan,Lowenthal,"US Congressman",SCI,"Service Corp I",8000,Sell,"By Spouse.Traded $1,001 To $15,000 "
2021-11-08,John,Curtis,"US Congressman",V,"Visa Inc",8000,Buy,"Traded $1,001 to $15,000 "
2021-11-08,John,Curtis,"US Congressman",ULTA,"Ulta Beauty In",8000,Buy,"Traded $1,001 to $15,000 "
2021-11-08,John,Curtis,"US Congressman",LMT,"Lockheed Marti",8000,Sell,"Traded $1,001 to $15,000 "
2021-11-08,John,Curtis,"US Congressman",KLAC,"K L A-Tencor C",8000,Buy,"Traded $1,001 to $15,000 "
2021-11-08,John,Curtis,"US Congressman",GPN,"Global Payment",8000,Sell,"Traded $1,001 to $15,000 "
2021-11-08,John,Curtis,"US Congressman",CAT,"Caterpillar In",8000,Buy,"Traded $1,001 to $15,000 "
2021-11-08,John,Curtis,"US Congressman",ATVI,"Activision Bli",8000,Sell,"Traded $1,001 to $15,000 "
2021-11-08,Mark,Green,"US Congressman",USAC,"USA Compressio",375000,Sell,"Traded $250,001 to $500,000 ."
2021-11-08,Mark,Green,"US Congressman",MPLX,"Mplx LP",750000,Buy,"Traded $500,001 to $1,000,000 "
2021-11-08,Mark,Green,"US Congressman",CAPL,"Crossamerica P",375000,Sell,"Traded $250,001 to $500,000 "
2021-11-05,Rohit,Khanna,"US Congressman",SSNC,"SS&C Technolog",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-11-05,Rohit,Khanna,"US Congressman",DIS,"Walt Disney Co",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-05,Rohit,Khanna,"US Congressman",SCHW,"The Charles Sc",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-05,Rohit,Khanna,"US Congressman",PFE,"Pfizer Inc",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-05,Rohit,Khanna,"US Congressman",DHR,"Danaher Corp",8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-05,Rohit,Khanna,"US Congressman",SSNC,"SS&C Technolog",8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-05,Rohit,Khanna,"US Congressman",CME,"CME Group Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-11-05,Rohit,Khanna,"US Congressman",NVDA,"Nvidia Corp",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-11-05,Kathy,Manning,"US Congressman",NVDA,"Nvidia Corp",8000,Sell,"Traded $1,001 to $15,000 ."
2021-11-05,Kathy,Manning,"US Congressman",CME,"CME Group Inc",8000,Buy,"Traded $1,001 to $15,000 ."
2021-11-05,Diana,Harshbarger,"US Congressman",LUV,"Southwest Airl",32002,Sell,"By Director & Spouse. Traded $4,004 To $60,000 ."
2021-11-05,Kevin,Hern,"US Congressman",TIP,"TIPS Bond Isha",8000,Buy,"Traded $1,001 to $15,000 "
2021-11-05,Thomas,Tuberville,"US Senator",F,"Ford Motor Com",16001,Buy,"Purchase Of Call Options With Strike Price $17 And Expiry 16-Sep-22. Traded $2,002 To $30,000 "
2021-11-05,Joshua,Gottheimer,"US Congressman",SSNC,"SS&C Technolog",8000,Sell,"Traded $1,001 to $15,000 "
2021-11-05,James,Langevin,"US Congressman",GNRC,"Generac Holdin",175000,Buy,"Traded $100,001 to $250,000 "
2021-11-05,Joshua,Gottheimer,"US Congressman",EBS,"Emergent Bioso",8000,Sell,"Traded $1,001 to $15,000 "
2021-11-05,Marie,Newman,"US Congressman",COIN,"Coinbase Globa",75000,Sell,"By Spouse. Traded $50,001 to $100,000 ."
2021-11-04,Rohit,Khanna,"US Congressman",HBI,"Hanesbrands In",8000,Buy,"By Spouse.Traded $1,001 To $15,000 ."
2021-11-04,Rohit,Khanna,"US Congressman",ISRG,"Intuitive Surg",8000,Buy,"By Spouse.Traded $1,001 To $15,000 ."
2021-11-04,Rohit,Khanna,"US Congressman",SCHW,"The Charles Sc",16001,Sell,"By Spouse & Dependent Child. Traded $2,002 to $30,000 ."
2021-11-04,Diana,Harshbarger,"US Congressman",EA,"Electronic Art",8000,Sell,"Traded $1,001 to $15,000 ."
2021-11-04,Peter,Sessions,"US Congressman",BUI,"Blackrock Util",13090,Buy,"Price not reported."
2021-11-04,Thomas,Tuberville,"US Senator",SSYS,"Stratasys Ltd",8000,Sell,"Sale Of Call Options With Strike Price $40 And Expiry 18-Mar-22. Traded $1,001 To $15,000 "
2021-11-04,Joshua,Gottheimer,"US Congressman",TEX,"Terex Corp",8000,Buy,"Traded $1,001 to $15,000 "
2021-11-04,James,Langevin,"US Congressman",GNRC,"Generac Holdin",175000,Buy,"Traded $100,001 to $250,000 "
2021-11-04,James,Langevin,"US Congressman",META,"Meta Platforms",8000,Sell,"Sale Of Call Options With Strike Price $355 And Expiry 19-November-2021. Traded $1,000 To $15,000, As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
2021-11-04,Joshua,Gottheimer,"US Congressman",LHCG,"LHC Group Inc",8000,Buy,"Traded $1,001 to $15,000 "
2021-11-04,Joshua,Gottheimer,"US Congressman",HTLD,"Heartland Expr",8000,Sell,"Traded $1,001 to $15,000 ."
2021-11-04,Virginia,Foxx,"US Congressman",T,"AT&T Inc",8000,Buy,"Traded $1,001 to $15,000 "
2021-11-04,Thomas,Suozzi,"US Congressman",TJX,"TJX Companies",32500,Buy,"Traded $15,001 to $50,000 "
2021-11-04,Thomas,Suozzi,"US Congressman",SLB,"Schlumberger N",32500,Buy,"Traded $15,001 to $50,000 ."
2021-11-04,Thomas,Suozzi,"US Congressman",PYPL,"Paypal Holding",75000,Buy,"Traded $50,001 to $100,000 "
2021-11-04,Thomas,Suozzi,"US Congressman",FINX,"GX Fintech ETF",32500,Buy,"Traded $15,001 to $50,000 "
2021-11-04,Thomas,Suozzi,"US Congressman",DOW,"Dow Inc",32500,Buy,"Traded $15,001 to $50,000 "
2021-11-04,Rohit,Khanna,"US Congressman",JPM,"JP Morgan Chas",8000,Buy,"By Dependent Child. Traded $1,001 To $15,000 "
2021-11-04,Alan,Lowenthal,"US Congressman",DECK,"Deckers Outdoo",32500,Buy,"By Spouse. Traded $15,001 To $50,000 "
2021-11-03,Rohit,Khanna,"US Congressman",ATVI,"Activision Bli",24002,Buy,"By Spouse & Dependent Child. Traded $3,003 to $45,000 ."
2021-11-03,Rohit,Khanna,"US Congressman",SCHW,"The Charles Sc",16001,Sell,"By Spouse & Dependent Child.Traded $2,002  to $30,000 ."
2021-11-03,Diana,Harshbarger,"US Congressman",LUV,"Southwest Airl",24002,Sell,"By Director & Spouse. Traded $3,003 To $45,000 ."
2021-11-03,Diana,Harshbarger,"US Congressman",WMT,"Walmart Inc",8000,Buy,"Traded $1,001 to $15,000 ."
2021-11-03,Diana,Harshbarger,"US Congressman",EA,"Electronic Art",48003,Sell,"By Director & Spouse. Traded $6,006 To $90,000 ."
2021-11-03,Diana,Harshbarger,"US Congressman",AMZN,"Amazon.com Inc",8000,Sell,"Traded $1,001 to $15,000 ."
2021-11-03,Diana,Harshbarger,"US Congressman",RTX,"Rtx Corp",16001,Buy,"By Congressman & Spouse. Traded $2,002 To $30,000 ."
2021-11-03,James,Langevin,"US Congressman",GNRC,"Generac Holdin",8000,Buy,"Traded $1,001 to $15,000 "
2021-11-03,Joshua,Gottheimer,"US Congressman",HLIO,"Helios Technol",8000,Sell,"Traded $1,001 to $15,000 "
2021-11-03,Joshua,Gottheimer,"US Congressman",GOOG,"Alphabet Cl C",8000,Buy,"Traded $1,001 to $15,000 "
2021-11-03,Peter,Welch,"US Congressman",WFC,"Wells Fargo & ",8000,Sell,"Traded $1,001 to $15,000 "
2021-11-02,Rohit,Khanna,"US Congressman",GOOGL,"Alphabet Cl A",75000,Buy,"By Spouse. Traded $50,001 To $100,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",BA,"Boeing Company",32500,Buy,"By Spouse. Traded $15,001 To $50,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",BSX,"Boston Scienti",32500,Buy,"By Spouse. Traded $15,001 To $50,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",DIS,"Walt Disney Co",32500,Buy,"By Spouse. Traded $15,001 To $50,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",DPZ,"Domino's Pizza",32500,Buy,"By Spouse. Traded $15,001 To $50,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",FTCHF,"Farfetch Limit",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",MTCH,"Match Group In",32500,Buy,"By Spouse. Traded $ 15,001 To $50,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",OTIS,"Otis Worldwide",32500,Buy,"By Spouse. Traded $ 15,001 To $50,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",PYPL,"Paypal Holding",32500,Buy,"By Spouse. Traded $ 15,001 To $50,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",ROKU,"Roku Inc",32500,Buy,"By Spouse. Traded $15,001 To $50,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",SHW,Sherwin-Willia,32500,Buy,"By Spouse. Traded $15,001 To $50,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",TSM,"Taiwan Semicon",97502,Buy,"By Spouse & Dependent Child. Traded $45,003 to $150,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",TXN,"Texas Instrume",73002,Buy,"By Spouse & Dependent Child. Traded $31,003 To $115,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",V,"Visa Inc",97502,Buy,"By Spouse And Dependent Child. Traded $45,003 To $150,000 ."
2021-11-02,Daniel,Newhouse,"US Congressman",V,"Visa Inc",8000,Buy,"Traded $1,001 to $15,000 ."
2021-11-02,Daniel,Newhouse,"US Congressman",TMO,"Thermo Fisher ",8000,Buy,"Traded $1,001 to $15,000 ."
2021-11-02,Daniel,Newhouse,"US Congressman",PG,"Procter & Gamb",8000,Buy,"Traded $1,001 to $15,000 ."
2021-11-02,Daniel,Newhouse,"US Congressman",NVDA,"Nvidia Corp",8000,Buy,"Traded $1,001 to $15,000 ."
2021-11-02,Daniel,Newhouse,"US Congressman",MCO,"Moody's Corp",8000,Buy,"Traded $1,001 to $15,000 ."
2021-11-02,Daniel,Newhouse,"US Congressman",LOW,"Lowe's Compani",8000,Buy,"Traded $1,001 to $15,000 ."
2021-11-02,Daniel,Newhouse,"US Congressman",DE,"Deere & Compan",8000,Buy,"Traded $1,001 to $15,000 ."
2021-11-02,Daniel,Newhouse,"US Congressman",BLK,"Blackrock Inc",8000,Buy,"Traded $1,001 to $15,000 ."
2021-11-02,Daniel,Newhouse,"US Congressman",ADBE,"Adobe Systems ",8000,Buy,"Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",MDT,"Medtronic Inc",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",FBIN,"Fortune Brands",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",HPP,"Hudson Pacific",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",ORI,"Old Republic I",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",LBTYA,"Liberty Global",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",LBTYK,"Liberty Global",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",UHS,"Universal Heal",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",EG,"Everest Re Gro",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",AMAT,"Applied Materi",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",ROL,"Rollins Inc",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",CAH,"Cardinal Healt",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",AKAM,"Akamai Technol",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",CABO,"Cable One Inc",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",TFX,"Teleflex Inc",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",XYL,"Xylem Inc",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",OTIS,"Otis Worldwide",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",PPC,"Pilgrim's Prid",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",ST,"Sensata Techno",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",WHR,"Whirlpool Corp",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",VFC,"V.F. Corp",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",GRMN,"Garmin Ltd",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",CNA,"CNA Financial ",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",WST,"West Pharmaceu",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",WBD,"Discovery Inc ",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",MTCH,"Match Group In",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",RGA,"Reinsurance Gr",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Marie,Newman,"US Congressman",CNA,"CNA Financial ",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",FLT,"Fleetcor Techn",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",DPZ,"Domino's Pizza",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",ANET,"Arista Network",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",IQV,"Iqvia Holdings",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",ULTA,"Ulta Beauty In",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",RMD,"Resmed Inc",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",LUMN,"Lumen Technolo",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",ZBRA,"Zebra Technolo",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",HIG,"Hartford Finan",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",COF,"Capital One Fi",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",K,Kellanova,8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",SYF,"Synchrony Fina",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",MNST,"Monster Bevera",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",DFS,"Discover Finan",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",GLW,"Corning Inc",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",CMG,"Chipotle Mexic",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",A,"Agilent Techno",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",DHI,"D.R. Horton",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",ATVI,"Activision Bli",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",ALL,"Allstate Corp",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",LUV,"Southwest Airl",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",PHM,Pultegroup,8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",TWTR,"Twitter Inc",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",EL,"Estee Lauder C",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",KR,"Kroger Company",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",DOW,"Dow Inc",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",TGT,"Target Corp",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",IPG,"Interpublic Gr",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",YUM,"Yum! Brands",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",LYB,Lyondellbasell,8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",AFL,"Aflac Inc",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",BSX,"Boston Scienti",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",PPG,"PPG Industries",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",BMY,"Bristol-Myers ",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",BAX,"Baxter Interna",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",FDX,"Fedex Corp",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",SBUX,"Starbucks Corp",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",GPN,"Global Payment",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",ROST,"Ross Stores In",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",MRNA,"Moderna Inc",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",LRCX,"Lam Research C",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",C,"Citigroup Inc",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",MO,"Altria Group",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",LLY,"Eli Lilly and ",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",USB,"U.S. Bancorp",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",INTC,"Intel Corp",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",QCOM,"Qualcomm Inc",8000,Sell,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",VZ,"Verizon Commun",32500,Sell,"By Dependent Child. Traded $15,001 to $50,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",IBM,"International ",32500,Sell,"By Dependent Child. Traded $15,001 to $50,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",MMM,"3M Company",32500,Sell,"By Dependent Child. Traded $15,001 to $50,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",TXN,"Texas Instrume",32500,Sell,"By Dependent Child. Traded $15,001 to $50,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",NKE,"Nike Inc",32500,Sell,"By Dependent Child. Traded $15,001 to $50,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",DIS,"Walt Disney Co",32500,Sell,"By Dependent Child. Traded $15,001 to $50,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",JNJ,"Johnson & John",32500,Sell,"By Dependent Child. Traded $15,001 to $50,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",V,"Visa Inc",32500,Sell,"By Dependent Child. Traded $15,001 to $50,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",AAPL,"Apple Inc",32500,Sell,"By Dependent Child. Traded $15,001 to $50,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",DAL,"Delta Air Line",8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",RGLD,"Royal Gold Inc",8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",PSTG,"Pure Storage I",8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",STZ,"Constellation ",8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",XRX,"Xerox Corp",8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",AOS,"Smith A.O. Cor",8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",UNM,"Unumprovident ",8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",AMD,"Adv Micro Devi",8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",SYK,"Stryker Corp",105502,Buy,"By Spouse & Dependent Child. Traded $46,004 To $165,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",NSC,"Norfolk Southe",8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",BEN,"Franklin Resou",8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",SPOT,"Spotify Techno",8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",CL,Colgate-Palmol,8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",F,"Ford Motor Com",8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-11-02,Rohit,Khanna,"US Congressman",LYV,"Live Nation En",8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
