Date,Politician,"Last Name",Chamber,Symbol,Name,"Trans Total<sup>*</sup>",Trans,Notes
2021-03-09,Rohit,Khanna,"US Congressman",MET,"Metlife Inc",8000,Sell,"By Spouse.Traded $1,001 to $15,000 ."
2021-03-09,Tomasz,Malinowski,"US Congressman",AMRC,"Ameresco Inc",32500,Buy,"Traded $15,001 to $50,000 "
2021-03-09,Michael,Mccaul,"US Congressman",NBIX,"Neurocrine Bio",65001,Buy,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
2021-03-09,Michael,Mccaul,"US Congressman",NVDA,"Nvidia Corp",65001,Buy,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
2021-03-09,Michael,Mccaul,"US Congressman",BURL,"Burlington Sto",65001,Sell,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
2021-03-09,Michael,Mccaul,"US Congressman",SIRI,"Sirius XM Hold",150001,Sell,"By Spouse & Dependent Child. Traded $100,002 To $200,000 ."
2021-03-09,Thomas,Suozzi,"US Congressman",SPOT,"Spotify Techno",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-09,Kathy,Manning,"US Congressman",MTCH,"Match Group In",8000,Buy,"Traded $1,001 to $15,000 ."
2021-03-09,Diana,Harshbarger,"US Congressman",RGA,"Reinsurance Gr",24002,Sell,"By Congressman & Spouse. Traded $3,003 To $45,000 ."
2021-03-09,Diana,Harshbarger,"US Congressman",ALGN,"Align Technolo",24002,Sell,"By Congressman & Spouse. Traded $3,003 To $45,000 ."
2021-03-10,Richard,Allen,"US Congressman",CHD,"Church & Dwigh",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-03-10,Richard,Allen,"US Congressman",NEE,"Nextera Energy",8000,Buy,"By Spouse. Traded $15,001 To $50,000 ."
2021-03-10,Richard,Allen,"US Congressman",TMO,"Thermo Fisher ",32500,Buy,"By Spouse. Traded $15,001 To $50,000 ."
2021-03-10,Richard,Allen,"US Congressman",DIS,"Walt Disney Co",32500,Buy,"By Spouse. Traded $15,001 To $50,000 ."
2021-03-10,Lois,Frankel,"US Congressman",PGR,"Progressive Co",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-10,Lois,Frankel,"US Congressman",TRV,"The Travelers ",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-10,Kevin,Hern,"US Congressman",XOM,"Exxon Mobil Co",8000,"Div Re","Traded $1,001 to $15,000 "
2021-03-10,Trey,Hollingsworth,"US Congressman",MMP,"Magellan Midst",175000,Buy,"Traded $100,001 to $250,000 ."
2021-03-10,Joshua,Gottheimer,"US Congressman",TSLA,"Tesla Inc",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-10,Alan,Lowenthal,"US Congressman",ADSK,"Autodesk Inc",40501,Buy,"By Spouse. Traded $16,002 to $65,000 ."
2021-03-10,Mark,Green,"US Congressman",BKEP,"Blueknight Ene",75000,Sell,"Traded $50,001 to $100,000 "
2021-03-10,Rohit,Khanna,"US Congressman",KO,"Coca-Cola Comp",16001,Buy,"By Dependent Child. Traded $2,002 To $30,000 ."
2021-03-10,Rohit,Khanna,"US Congressman",PARA,"Paramount Glob",8000,Sell,"By Dependent Child. Traded $1,001 To $15,000 ."
2021-03-10,Susie,Lee,"US Congressman",LW,"Lamb Weston Ho",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-10,Susie,Lee,"US Congressman",PLNT,"Planet Fitness",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-10,Susie,Lee,"US Congressman",SABR,"Sabre Corp",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-10,Susie,Lee,"US Congressman",USFD,"US Foods Holdi",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-10,Michael,Mccaul,"US Congressman",WTW,"Willis Towers ",250001,Buy,"By Spouse & Dependent Child. Traded $150,002 To $350,000 ."
2021-03-10,Michael,Mccaul,"US Congressman",NVDA,"Nvidia Corp",65001,Buy,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
2021-03-10,Michael,Mccaul,"US Congressman",MA,"Mastercard Inc",65001,Buy,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
2021-03-10,Michael,Mccaul,"US Congressman",BURL,"Burlington Sto",65001,Sell,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
2021-03-10,Michael,Mccaul,"US Congressman",SIRI,"Sirius XM Hold",65001,Sell,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
2021-03-10,Nancy,Pelosi,"US Congressman",RBLX,"Roblox Corp Cl",695000,Buy,"By Spouse. Price Not Reported."
2021-03-10,Diana,Harshbarger,"US Congressman",ALGN,"Align Technolo",24002,Sell,"By Congressman & Spouse. Traded $3,003 To $45,000 ."
2021-03-10,Peter,Sessions,"US Congressman",TSM,"Taiwan Semicon",3414,Buy,"By Spouse. Price Not Reported."
2021-03-10,Richard,Allen,"US Congressman",MRK,"Merck & Compan",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-03-11,Donald,Beyer,"US Congressman",JPM,"JP Morgan Chas",3086,Buy,"Price not reported."
2021-03-11,Lloyd,Doggett,"US Congressman",IBM,"International ",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-11,Donald,Beyer,"US Congressman",IAU,"Gold Trust Ish",4518,Sell,"Price not reported"
2021-03-11,Neal,Dunn,"US Congressman",CADE,"Cadence Bank",175000,Sell,"Traded $100,001 to $250,000 ."
2021-03-11,Lois,Frankel,"US Congressman",TRV,"The Travelers ",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-11,Kevin,Hern,"US Congressman",MSFT,"Microsoft Corp",8000,"Div Re","Traded $1,001 to $15,000 "
2021-03-11,Joshua,Gottheimer,"US Congressman",SPGI,"S&P Global Inc",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-11,David,Roe,"US Congressman",AEP,"American Elect",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-11,David,Roe,"US Congressman",CSCO,"Cisco Systems ",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-11,Donald,Beyer,"US Congressman",GS,"Goldman Sachs ",3421,Buy,"Price not reported"
2021-03-11,Donald,Beyer,"US Congressman",KAI,"Kadant Inc",1762,Buy,"Price not reported"
2021-03-11,Donald,Beyer,"US Congressman",ROP,"Roper Industri",1937,Sell,"Price not reported"
2021-03-11,Donald,Beyer,"US Congressman",TJX,"TJX Companies",4955,Sell,"Price not reported"
2021-03-11,Alan,Lowenthal,"US Congressman",ADBE,"Adobe Systems ",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-03-11,Alan,Lowenthal,"US Congressman",NVDA,"Nvidia Corp",8000,Buy,"By Spouse. Traded $1,001 to $15,000 "
2021-03-11,Tomasz,Malinowski,"US Congressman",DASH,"Doordash Inc C",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-11,Marie,Newman,"US Congressman",PFE,"Pfizer Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-03-11,Marie,Newman,"US Congressman",UPS,"United Parcel ",32500,Buy,"By Spouse. Traded $15,001 To $50,000 ."
2021-03-11,Rohit,Khanna,"US Congressman",KO,"Coca-Cola Comp",8000,Buy,"By Dependent Child. Traded $1,001 To $15,000 ."
2021-03-11,Rohit,Khanna,"US Congressman",PARA,"Paramount Glob",8000,Sell,"By Dependent Child. Traded $1,001 To $15,000 ."
2021-03-11,Rohit,Khanna,"US Congressman",AIG,"American Inter",8000,Sell,"By Dependent Child. Traded $1,001 To $15,000 ."
2021-03-11,Thomas,Tuberville,"US Senator",ADP,"Automatic Data",8000,Sell,"Sale Of Put Options With Strike Price $175.00 And Expiry 08/20/2021 .Traded $1,001 To $15,000 As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
2021-03-11,Susie,Lee,"US Congressman",COMM,"Commscope Hold",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-11,Susie,Lee,"US Congressman",REZI,"Resideo Techno",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-11,Susie,Lee,"US Congressman",VVNT,"Vivint Smart H",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-11,Michael,Mccaul,"US Congressman",DOV,"Dover Corp",250001,Buy,"By Spouse & Dependent Child. Traded $150,002 To $350,000 ."
2021-03-11,Michael,Mccaul,"US Congressman",HON,"Honeywell Inte",250001,Sell,"By Spouse & Dependent Child. Traded $150,002 To $350,000 ."
2021-03-11,Michael,Mccaul,"US Congressman",CFR,"Cullen/Frost B",1500000,Sell,"By Spouse & Dependent Child. Traded $1,000,000 To $2,000,000 ."
2021-03-11,Thomas,Suozzi,"US Congressman",PYPL,"Paypal Holding",32500,Buy,"Traded $15,001 to $50,000 "
2021-03-11,Diana,Harshbarger,"US Congressman",ALGN,"Align Technolo",24002,Sell,"By Congressman & Spouse. Traded $3,003 To $45,000 ."
2021-03-11,Diana,Harshbarger,"US Congressman",COLD,"Americold Real",32002,Sell,"By Congressman & Spouse. Traded $4,004 To $60,000 ."
2021-03-11,Diana,Harshbarger,"US Congressman",KLAC,"K L A-Tencor C",24002,Sell,"By Congressman & Spouse. Traded $3,003 To $45,000 ."
2021-03-11,Diana,Harshbarger,"US Congressman",WLK,"Westlake Corp",32002,Sell,"By Congressman & Spouse. Traded $4,004 To $60,000 ."
2021-03-11,Diana,Harshbarger,"US Congressman",RRX,"Regal Rexnord ",24002,Buy,"By Congressman & Spouse. Traded $3,003 To $45,000 ."
2021-03-12,Trey,Hollingsworth,"US Congressman",MMP,"Magellan Midst",107501,Buy,"Traded $65,002 to $150,000 ."
2021-03-12,Joshua,Gottheimer,"US Congressman",CVNA,"Carvana Compan",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-12,Joshua,Gottheimer,"US Congressman",W,"Wayfair Inc",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-12,Joshua,Gottheimer,"US Congressman",Z,"Zillow Group C",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-12,Alan,Lowenthal,"US Congressman",COLD,"Americold Real",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-03-12,Mark,Green,"US Congressman",BKEP,"Blueknight Ene",75000,Sell,"Traded $50,001 to $100,000 "
2021-03-12,Mark,Green,"US Congressman",NGL,"Ngl Energy Par",75000,Buy,"Traded $50,001 to $100,000 "
2021-03-12,Tomasz,Malinowski,"US Congressman",HOLX,"Hologic Inc",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-12,Walter,Schrader,"US Congressman",LMT,"Lockheed Marti",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-12,Marie,Newman,"US Congressman",FDX,"Fedex Corp",32500,Sell,"By Spouse. Traded $15,001 To $50,000 ."
2021-03-12,Marie,Newman,"US Congressman",LMND,"Lemonade Inc",16001,Sell,"Traded $2,002 to $30,000 ."
2021-03-12,Marie,Newman,"US Congressman",PFE,"Pfizer Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-03-12,Rohit,Khanna,"US Congressman",WAB,"Wabtec Corp",8000,Buy,"By Dependent Child. Traded $1,001 To $15,000 ."
2021-03-12,Thomas,Tuberville,"US Senator",CLF,Cleveland-Clif,32500,Buy,"Traded $15,001 To $50,000 ."
2021-03-12,Thomas,Tuberville,"US Senator",CLF,Cleveland-Clif,8000,Sell,"Sale Of  Put Options With At A Strike Price Of $16.00 And Expiry 07/16/2021.Traded $1,001 To $15,000 As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
2021-03-12,Thomas,Tuberville,"US Senator",CLF,Cleveland-Clif,8000,Sell,"Sale Of Call Options With At A Strike Price Of $20.00 And Expiry 07/16/2021.Traded $1,001 To $15,000 As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
2021-03-12,Michael,Mccaul,"US Congressman",LBRDK,"Liberty Broadb",150001,Buy,"By Spouse & Dependent Child. Traded $100,002 To $200,000 ."
2021-03-12,Michael,Mccaul,"US Congressman",CSL,"Carlisle Compa",65001,Buy,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
2021-03-12,Michael,Mccaul,"US Congressman",HSIC,"Henry Schein I",16001,Buy,"By Spouse & Dependent Child. Traded $2,002 To $30,000 "
2021-03-12,Michael,Mccaul,"US Congressman",AVY,"Avery Dennison",40501,Sell,"By Spouse & Dependent Child. Traded $16,002 to $65,000 ."
2021-03-12,Michael,Mccaul,"US Congressman",R,"Ryder System",65001,Sell,"By Spouse & Dependent Child. Traded $30,002 To $100,000 ."
2021-03-12,Diana,Harshbarger,"US Congressman",RRX,"Regal Rexnord ",32002,Buy,"By Congressman & Spouse. Traded $4,004 To $60,000 ."
2021-03-12,Diana,Harshbarger,"US Congressman",ALGN,"Align Technolo",16001,Sell,"By Congressman & Spouse. Traded $2,002 To $30,000 ."
2021-03-12,Diana,Harshbarger,"US Congressman",UNH,"Unitedhealth G",8000,Buy,"Traded $1,001 to $15,000 ."
2021-03-12,Diana,Harshbarger,"US Congressman",TMUS,"T-Mobile US",8000,Buy,"Traded $1,001 to $15,000 ."
2021-03-13,Kevin,Hern,"US Congressman",DVN,"Devon Energy C",8000,"Div Re","Traded $1,001 to $15,000 "
2021-03-13,David,Roe,"US Congressman",CW,Curtiss-Wright,8000,Sell,"Traded $1,001 to $15,000 "
2021-03-14,Tomasz,Malinowski,"US Congressman",QDEL,"Quidelortho Co",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-15,Lloyd,Doggett,"US Congressman",PPG,"PPG Industries",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-15,Lois,Frankel,"US Congressman",LNT,"Alliant Energy",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-15,Lois,Frankel,"US Congressman",BOH,"Bank of Hawaii",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-15,Lois,Frankel,"US Congressman",HES,"Hess Corp",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-15,Lois,Frankel,"US Congressman",XEL,"XCEL Energy In",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-15,Joshua,Gottheimer,"US Congressman",ALGN,"Align Technolo",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-15,Joshua,Gottheimer,"US Congressman",AAPL,"Apple Inc",8000,Sell,"Traded $1,001 to $15,000 ."
2021-03-15,Joshua,Gottheimer,"US Congressman",ASMLF,"Asml Hld NV Or",8000,Sell,"As ADR/ADS but shown as Ord equivalent. Price not reported."
2021-03-15,Joshua,Gottheimer,"US Congressman",DE,"Deere & Compan",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-15,Joshua,Gottheimer,"US Congressman",ESTC,"Elastic N.V.",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-15,Joshua,Gottheimer,"US Congressman",ENPH,"Enphase Energy",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-15,Joshua,Gottheimer,"US Congressman",EL,"Estee Lauder C",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-15,Joshua,Gottheimer,"US Congressman",FCX,Freeport-Mcmor,8000,Buy,"Traded $1,001 to $15,000 "
2021-03-15,Joshua,Gottheimer,"US Congressman",LULU,"Lululemon Athl",8000,Sell,"Traded $1,001 to $15,000 ."
2021-03-15,Joshua,Gottheimer,"US Congressman",MKTX,"Marketaxess Ho",8000,Sell,"Traded $1,001 to $15,000 ."
2021-03-15,Joshua,Gottheimer,"US Congressman",MRNA,"Moderna Inc",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-15,Joshua,Gottheimer,"US Congressman",NVDA,"Nvidia Corp",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-15,Joshua,Gottheimer,"US Congressman",QCOM,"Qualcomm Inc",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-15,Joshua,Gottheimer,"US Congressman",ROKU,"Roku Inc",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-15,Joshua,Gottheimer,"US Congressman",SQ,"Block Inc",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-15,Joshua,Gottheimer,"US Congressman",SIVBQ,"Svb Financial ",8000,Buy,"Traded $1,001 to $15,000 ."
2021-03-15,Joshua,Gottheimer,"US Congressman",SNPS,"Synopsys Inc",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-15,Joshua,Gottheimer,"US Congressman",TSLA,"Tesla Inc",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-15,Austin,Scott,"US Congressman",BE,"Bloom Energy C",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-15,Donald,Beyer,"US Congressman",SLB,"Schlumberger N",4659,Sell,"Price not reported."
2021-03-15,Hakeem,Jeffries,"US Congressman",REGL,"S&P Midcap 400",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-15,Alan,Lowenthal,"US Congressman",COLD,"Americold Real",48502,Sell,"Traded $17,003 to $80,000 "
2021-03-15,James,Langevin,"US Congressman",META,"Meta Platforms",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-15,Walter,Schrader,"US Congressman",LMT,"Lockheed Marti",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-15,Walter,Schrader,"US Congressman",DE,"Deere & Compan",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-15,Marie,Newman,"US Congressman",FDX,"Fedex Corp",32500,Buy,"By Spouse. Traded $15,001 To $50,000 ."
2021-03-15,Marie,Newman,"US Congressman",LMND,"Lemonade Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-03-15,Marie,Newman,"US Congressman",LMND,"Lemonade Inc",8000,Sell,"By Spouse. Traded $1,001 to $15,000 ."
2021-03-15,Marie,Newman,"US Congressman",UPS,"United Parcel ",32500,Buy,"By Spouse. Traded $15,001 to $50,000 ."
2021-03-15,Rohit,Khanna,"US Congressman",JPM,"JP Morgan Chas",8000,Sell,"By Spouse.Traded $1,001 to $15,000 ."
2021-03-15,Michael,Mccaul,"US Congressman",T,"AT&T Inc",250001,Buy,"By Spouse & Dependent Child. Traded $150,002 To $350,000 ."
2021-03-15,Michael,Mccaul,"US Congressman",PARA,"Paramount Glob",450001,Sell,"By Spouse & Dependent Child. Traded $300,002 To $600,000 "
2021-03-15,Michael,Mccaul,"US Congressman",CFR,"Cullen/Frost B",750000,Sell,"By Spouse. Traded $500,000 To $1,000,000 ."
2021-03-15,Michael,Mccaul,"US Congressman",CFR,"Cullen/Frost B",3000000,Sell,"By Dependent Child. Traded $1,000,001 To $5,000,000 ."
2021-03-15,Thomas,Suozzi,"US Congressman",AI,"C3.Ai Inc Cl A",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-15,John,Hickenlooper,"US Senator",LBRDK,"Liberty Broadb",175000,Sell,"By Spouse.Traded $100,001 to $250,000 "
2021-03-15,John,Hickenlooper,"US Senator",LSXMK,"Liberty Media ",375000,Sell,"By Spouse. Traded $100,001 To $250,000 ."
2021-03-15,John,Hickenlooper,"US Senator",LSXMA,"Liberty Media ",175000,Exercise,"By Spouse. Traded $100,001 To $250,000 ."
2021-03-15,John,Hickenlooper,"US Senator",LBRDK,"Liberty Broadb",75000,Exercise,"USO,USO. By Spouse. Traded $50,001 To $100,000 "
2021-03-15,Donald,Beyer,"US Congressman",RYDBF,"Royal Dutch Sh",9921,Sell,"As ADR/ADS But Shown As Ordinary Equivalent. Price Not Reported."
2021-03-15,Diana,Harshbarger,"US Congressman",AMZN,"Amazon.com Inc",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-03-15,Diana,Harshbarger,"US Congressman",WDC,"Western Digita",16001,Buy,"By Congressman & Spouse. Traded $2,002 To $30,000 ."
2021-03-15,Diana,Harshbarger,"US Congressman",RHI,"Robert Half In",24002,Buy,"By Congressman & Spouse. Traded $3,003 To $45,000 ."
2021-03-16,Lois,Frankel,"US Congressman",ST,"Sensata Techno",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-16,Lois,Frankel,"US Congressman",SON,"Sonoco Product",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-16,Trey,Hollingsworth,"US Congressman",MMP,"Magellan Midst",175000,Buy,"Traded $100,001 to $250,000 ."
2021-03-16,Joshua,Gottheimer,"US Congressman",ABNB,"Airbnb Inc Cl ",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-16,Joshua,Gottheimer,"US Congressman",GOOG,"Alphabet Cl C",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-16,Joshua,Gottheimer,"US Congressman",DE,"Deere & Compan",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-16,Joshua,Gottheimer,"US Congressman",HCA,"Hca Holdings I",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-16,Joshua,Gottheimer,"US Congressman",MDB,"Mongodb Inc Cl",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-16,Joshua,Gottheimer,"US Congressman",SHOP,"Shopify Inc",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-16,Joshua,Gottheimer,"US Congressman",TWLO,Twilio,8000,Sell,"Traded $1,001 to $15,000 "
2021-03-16,Joshua,Gottheimer,"US Congressman",TWTR,"Twitter Inc",8000,Buy,"Traded $1,001 to $15,000 ."
2021-03-16,Mark,Green,"US Congressman",AAL,"American Airli",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-16,Mark,Green,"US Congressman",GE,"General Electr",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-16,Mark,Green,"US Congressman",UAL,"United Airline",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-16,Mark,Green,"US Congressman",ACST,"Acasti Pharma",8000,Buy,"Traded $1,001 to $15,000 ."
2021-03-16,Mark,Green,"US Congressman",CTRM,"Castor Maritim",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-16,Austin,Scott,"US Congressman",BE,"Bloom Energy C",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-16,Walter,Schrader,"US Congressman",CVX,"Chevron Corp",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-16,Patrick,Fallon,"US Congressman",OBDC,"Blue Owl Capit",8000,Buy,"Traded $1,001 to $15,000 ."
2021-03-16,Marie,Newman,"US Congressman",FDX,"Fedex Corp",32500,Sell,"Traded $15,001 to $50,000 ."
2021-03-16,Rohit,Khanna,"US Congressman",INFO,"IHS Markit Ltd",16001,Sell,"By Dependent Child. Traded $2,002 To $30,000 ."
2021-03-16,Thomas,Tuberville,"US Senator",AA,"Alcoa Corp",32500,Sell,"Sale Of Call Options With Strike Price $26.00 And Expiry 10/15/2021 .Traded $15,001 To $50,000 As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
2021-03-16,Thomas,Tuberville,"US Senator",AA,"Alcoa Corp",183000,Buy,"Traded $101,001 To $265,000 "
2021-03-16,Thomas,Tuberville,"US Senator",AA,"Alcoa Corp",32500,Sell,"Sale Of Put Options With Strike Price $25.00 And Expiry 10/15/2021 .Traded $15,001 To $50,000 As We Don't Have A Price We Have Stated An Amount Of 1 And Valued At The Midpoint."
2021-03-16,Michael,Mccaul,"US Congressman",NVDA,"Nvidia Corp",150001,Buy,"By Spouse & Dependent Child. Traded $100,002 To $200,000 ."
2021-03-16,Michael,Mccaul,"US Congressman",GDDY,"Godaddy Inc",150001,Sell,"By Spouse & Dependent Child. Traded $100,002 To $200,000 ."
2021-03-16,Harold,Rogers,"US Congressman",IWB,"Russell 1000 I",8000,Sell,"Traded $1,001 to $15,000 ."
2021-03-16,Harold,Rogers,"US Congressman",VEA,"FTSE Developed",8000,Sell,"Traded $1,001 to $15,000 ."
2021-03-16,Harold,Rogers,"US Congressman",VEU,"FTSE All-World",8000,Buy,"Traded $1,001 to $15,000 ."
2021-03-16,Kathy,Manning,"US Congressman",INFO,"IHS Markit Ltd",8000,Sell,"Traded $1,001 to $15,000 ."
2021-03-17,Lois,Frankel,"US Congressman",PGR,"Progressive Co",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-17,Lois,Frankel,"US Congressman",SON,"Sonoco Product",8000,Sell,"Traded $1,001 to $15,000 "
2021-03-17,Joshua,Gottheimer,"US Congressman",SCHW,"The Charles Sc",8000,Buy,"Traded $1,001 to $15,000 "
2021-03-17,Joshua,Gottheimer,"US Congressman",MKTX,"Marketaxess Ho",8000,Sell,"Traded $1,001 to $15,000 ."
2021-03-17,Joshua,Gottheimer,"US Congressman",MS,"Morgan Stanley",8000,Buy,"Traded $1,001 to $15,000 "
